182,92,919
156,30,171
152,192,338
1,189,192
148,8,459
22,56,874
182,159,878
100,83,475
134,88,604
189,1,948
38,190,645
121,188,601
173,100,612
54,160,260
161,41,552
21,66,806
139,134,119
101,196,46
133,148,641
151,115,318
165,120,177
37,9,277
73,56,252
88,120,594
9,158,246
123,17,483
123,163,331
173,53,827
29,192,577
191,116,239
160,48,6
26,63,578
17,102,156
129,114,880
145,46,560
13,77,102
60,103,632
114,55,297
139,132,595
197,134,417
60,78,265
167,38,114
28,142,975
26,123,377
138,74,569
87,173,880
117,168,173
47,191,2
42,182,24
148,194,377
16,20,747
17,113,760
36,198,62
44,126,250
140,49,142
127,133,554
8,196,961
60,143,212
92,43,918
122,32,791
21,163,169
101,147,576
108,63,828
111,74,325
185,9,310
177,171,714
102,58,512
94,2,753
65,119,555
50,52,858
82,155,266
190,158,407
189,79,796
53,161,288
188,145,978
82,39,724
156,90,559
49,173,78
130,86,442
142,160,303
124,50,270
2,159,264
105,73,163
46,195,872
71,135,770
107,166,560
143,108,182
151,198,70
5,53,966
106,132,364
180,45,957
8,53,403
87,126,450
146,176,216
122,112,644
36,138,376
26,149,496
139,112,574
124,116,469
121,80,187
64,95,221
1,164,170
189,128,363
162,68,751
166,191,992
143,148,872
52,22,359
125,37,382
11,189,273
182,178,163
77,94,616
68,10,520
84,73,883
65,3,177
129,6,641
17,5,965
140,143,387
147,166,187
176,89,924
147,48,997
72,187,777
138,134,953
78,87,834
151,101,525
177,159,497
34,24,187
35,119,540
35,61,500
143,52,517
173,3,336
107,75,436
68,123,457
171,186,472
82,136,482
156,92,614
80,170,843
100,102,986
155,153,306
136,106,500
49,132,831
72,20,496
101,145,905
126,120,508
128,83,383
188,186,147
111,74,33
189,30,261
160,119,937
108,120,655
25,57,92
119,44,182
155,193,114
37,4,339
17,130,337
78,178,480
200,134,136
104,36,100
20,160,535
18,36,208
196,191,297
110,10,186
119,173,350
172,68,541
91,181,991
61,63,601
18,42,269
8,4,292
102,163,260
87,146,214
14,69,170
74,161,494
90,167,299
49,147,763
190,154,121
155,190,677
175,130,142
146,28,564
18,135,951
88,146,597
23,171,271
98,99,946
40,44,539
81,74,369
21,70,981
145,160,232
73,159,310
141,27,925
160,55,111
7,141,444
2,31,513
47,117,302
37,125,807
170,158,104
193,132,645
136,31,894
192,174,623
44,114,10
10,185,48
101,80,108
194,46,521
47,169,824
21,73,709
99,37,569
31,109,22
97,121,857
30,11,179
44,95,454
7,103,611
23,68,670
116,167,381
91,199,335
17,192,223
148,195,18
6,20,703
175,13,549
81,25,774
74,159,626
57,104,985
67,102,114
87,72,853
60,52,347
178,107,159
53,49,357
72,30,567
152,10,718
110,147,137
84,152,294
146,18,851
25,3,604
142,174,16
198,166,465
66,30,235
172,167,459
171,49,198
189,44,265
52,43,232
184,155,846
6,131,537
111,200,639
143,92,824
81,82,810
81,156,576
154,142,47
35,128,477
199,40,102
25,153,770
29,149,952
112,116,582
145,57,857
74,169,354
19,84,155
95,185,280
129,44,961
86,95,715
72,25,247
14,137,402
20,50,163
174,95,425
75,46,218
50,194,114
61,5,750
14,92,984
153,164,218
130,118,615
57,131,328
95,10,322
69,96,136
158,121,28
175,135,824
165,54,479
40,102,395
69,116,593
1,162,120
72,59,645
51,86,323
107,128,109
119,131,178
131,108,455
179,37,203
162,139,975
59,88,47
42,147,772
15,198,288
126,90,735
150,93,517
173,100,732
135,7,891
103,9,220
197,50,774
146,186,238
167,32,754
152,88,841
3,135,6
12,140,825
78,102,772
172,37,25
186,98,148
22,14,520
142,140,55
69,138,336
13,168,803
6,177,64
176,162,809
30,165,916
79,126,43
35,121,489
158,190,259
89,80,641
159,184,393
38,131,612
51,95,201
92,120,111
38,37,605
23,100,410
141,81,323
74,20,492
174,22,148
48,72,676
33,103,631
89,100,693
92,78,923
183,48,304
99,45,129
96,43,90
156,163,390
178,3,75
167,87,129
180,163,954
173,142,719
100,61,230
110,51,890
68,132,843
16,113,375
56,173,733
189,48,185
95,199,786
94,52,719
200,23,705
157,143,796
196,141,463
145,2,586
145,142,132
7,97,357
32,56,184
137,167,16
50,171,184
84,189,440
158,60,111
95,159,514
98,130,712
62,150,154
119,9,515
128,139,768
130,126,457
170,65,791
74,80,729
17,59,685
82,158,131
130,114,683
186,91,536
197,140,882
84,189,2
27,87,384
87,99,56
198,9,203
29,58,643
158,193,770
152,36,330
140,29,87
70,166,533
102,82,454
9,166,620
97,29,39
33,78,880
185,184,300
32,20,114
177,3,267
140,71,698
13,164,120
165,138,386
58,57,878
96,5,128
9,42,645
124,2,748
187,123,695
48,6,166
130,33,249
62,35,287
102,44,503
33,13,978
138,58,590
111,97,737
50,11,674
114,170,883
4,54,766
66,179,950
84,150,614
81,152,19
74,95,44
140,137,498
106,62,879
181,199,28
195,156,705
150,16,117
187,116,891
129,147,360
66,177,887
65,179,729
163,16,445
17,40,729
97,35,986
199,28,799
61,186,67
49,166,944
182,189,12
66,69,818
94,84,99
89,92,323
97,78,921
37,176,348
76,3,833
46,43,424
46,145,706
142,170,634
71,165,543
10,150,965
188,163,113
127,194,665
8,151,485
83,120,228
70,139,767
147,132,524
102,113,242
163,138,678
24,14,375
176,137,193
153,60,900
94,44,858
126,99,134
123,43,675
189,127,974
114,45,740
108,185,558
106,4,812
198,13,277
126,121,630
157,21,311
55,145,477
108,191,938
175,65,40
8,193,409
59,28,440
65,38,618
143,7,967
182,103,483
182,64,824
57,62,322
130,89,244
35,159,5
163,117,649
169,7,973
185,109,500
61,63,200
27,167,29
103,153,907
61,55,755
113,4,771
184,97,836
55,126,397
132,37,121
102,166,269
29,161,21
172,185,735
43,174,43
119,90,592
82,56,461
95,168,957
57,18,265
13,198,308
105,107,566
157,121,362
41,104,204
122,138,454
17,155,345
27,139,927
61,182,275
5,45,582
165,147,13
26,187,545
130,191,545
45,8,135
123,60,335
165,1,356
153,186,653
179,135,370
63,133,737
133,186,309
162,114,403
16,125,575
175,111,810
182,87,190
145,28,492
11,163,491
40,88,768
73,23,484
134,162,436
13,27,218
153,93,915
137,93,15
176,141,967
149,82,485
112,13,82
162,35,767
123,161,947
130,144,863
51,7,214
194,55,751
62,189,866
151,29,83
16,49,562
43,17,117
170,136,471
198,126,859
76,21,986
39,45,383
108,58,609
155,133,151
191,89,638
142,86,782
155,86,255
54,139,429
119,171,738
53,94,562
31,48,151
15,60,583
64,104,143
178,144,540
63,30,440
121,75,427
133,176,806
131,31,597
200,175,932
174,134,571
137,50,174
111,67,99
158,129,871
62,161,55
93,172,786
11,162,993
1,85,908
88,117,590
87,154,251
193,81,747
135,103,228
23,80,87
165,100,780
55,187,955
59,93,792
151,168,17
161,53,822
101,126,215
96,126,213
166,193,320
151,73,21
132,109,46
141,103,118
174,71,73
48,163,135
128,48,159
167,60,487
103,112,228
151,147,473
101,89,399
34,23,980
96,70,591
62,192,590
54,117,383
167,39,368
2,183,197
23,136,873
49,118,365
41,143,113
199,118,845
136,160,752
61,125,642
54,190,810
138,122,304
160,131,691
96,193,521
175,13,612
75,162,421
25,179,370
43,188,504
109,20,126
185,38,796
155,25,136
160,184,93
88,1,909
170,143,34
163,67,673
93,139,493
192,172,144
146,98,886
142,144,289
4,77,104
28,63,309
158,187,581
14,153,831
192,52,379
72,174,291
7,5,95
29,190,749
167,55,239
177,57,326
104,30,553
96,86,717
184,173,412
69,135,784
9,159,714
105,5,750
58,56,671
51,22,117
65,145,740
176,62,769
128,29,1
17,176,606
182,161,271
82,11,666
185,177,915
36,29,220
15,164,960
52,109,260
74,166,973
141,108,365
196,156,114
114,86,690
199,52,874
31,49,165
112,128,210
44,60,400
59,91,970
129,165,532
88,93,922
33,111,142
54,194,106
100,163,484
100,76,620
168,117,258
153,184,417
90,132,818
39,122,48
185,80,105
95,101,848
170,70,236
9,167,81
67,99,957
126,168,236
154,179,398
36,87,34
109,4,76
87,64,13
6,80,38
70,84,27
6,164,291
149,31,981
109,194,770
96,128,946
69,18,570
27,174,549
13,134,727
41,25,149
128,54,403
173,8,736
173,105,344
130,37,177
82,178,117
83,56,544
175,43,322
141,174,855
120,170,715
5,200,73
174,24,417
187,93,483
5,199,555
192,128,1
164,179,427
119,128,500
60,75,393
34,13,391
64,65,175
92,124,940
153,39,149
40,15,857
24,184,630
128,178,383
77,109,55
175,83,583
139,20,10
34,199,195
188,113,215
127,31,693
177,154,314
184,115,100
40,49,9
20,51,846
172,102,940
90,112,724
107,186,538
38,24,194
177,146,414
4,37,295
26,11,727
194,71,698
38,13,482
146,54,233
158,159,348
189,135,940
110,103,582
131,179,263
78,107,955
95,111,560
19,88,621
176,123,65
11,101,962
43,166,512
52,25,798
32,151,230
172,35,62
152,36,576
193,93,308
52,119,20
62,105,678
189,104,743
99,149,504
181,9,312
190,175,603
137,106,78
12,30,348
29,15,471
134,190,33
96,112,717
163,94,306
197,182,562
40,71,297
124,63,473
16,156,204
102,98,671
12,61,127
94,187,156
161,13,932
140,141,872
179,184,562
154,135,727
34,38,539
42,137,919
34,22,480
87,60,210
88,26,619
120,31,690
17,85,575
78,69,227
131,66,135
143,67,611
176,91,266
52,176,359
135,118,954
170,124,968
107,42,236
159,132,560
190,86,261
112,33,748
116,161,412
164,163,608
148,47,534
163,82,530
170,68,648
159,14,549
138,155,339
14,147,416
67,172,182
111,104,838
196,127,621
37,142,774
31,155,742
139,72,586
70,5,357
188,72,77
169,21,322
95,23,590
159,1,900
93,97,861
182,11,552
187,200,791
124,195,700
153,34,481
50,1,560
80,168,36
95,35,668
67,190,366
88,105,758
38,125,581
21,170,997
122,173,492
147,63,593
176,129,656
164,190,470
126,105,477
101,70,252
190,105,337
149,113,433
104,167,586
173,4,96
63,173,624
160,162,910
29,54,214
132,57,707
144,189,104
136,168,537
96,157,660
164,67,537
125,6,356
25,10,285
105,155,934
61,5,688
164,70,948
8,3,399
41,72,201
76,3,583
90,133,205
197,133,193
177,48,851
184,175,531
52,195,40
190,12,875
28,164,191
72,159,363
71,18,211
129,179,202
58,13,719
99,174,134
80,198,495
1,76,863
92,181,707
108,3,350
187,160,31
152,94,251
40,188,585
109,13,175
101,109,161
28,153,143
82,121,39
133,110,515
87,165,635
134,112,195
148,102,438
80,17,169
103,192,943
177,91,602
53,197,222
57,7,468
165,200,405
125,185,631
112,126,136
43,131,547
127,164,276
55,53,588
37,53,410
199,11,500
45,152,105
150,164,656
34,45,587
102,93,979
17,37,291
163,85,942
119,174,815
19,51,285
59,58,34
81,65,420
69,58,744
168,10,637
107,63,817
47,49,859
123,75,424
99,70,823
4,14,970
121,70,203
32,139,865
37,191,986
182,60,363
109,1,672
181,79,386
197,47,715
176,158,692
115,198,720
156,126,291
36,54,605
50,73,268
153,117,321
57,151,861
154,177,54
58,131,813
149,70,418
34,187,209
168,189,1
116,155,193
161,64,901
158,80,352
170,129,281
82,56,610
129,117,916
158,62,209
125,26,604
150,8,419
110,62,653
164,73,736
126,188,713
140,79,219
81,6,393
108,157,583
182,54,569
153,46,944
145,88,604
188,110,194
16,108,193
33,105,816
191,64,910
114,142,163
162,11,919
4,33,805
22,183,703
132,85,460
126,29,564
100,126,809
26,35,414
184,152,522
73,28,788
122,90,533
51,168,314
85,166,146
38,105,423
90,33,565
60,73,454
159,75,966
112,155,260
18,91,293
56,12,648
135,19,327
24,193,697
19,66,601
163,55,375
167,67,706
35,108,643
22,94,684
5,30,93
172,39,636
130,18,796
188,198,490
43,3,560
81,57,548
167,165,805
200,135,792
99,126,881
131,91,225
195,162,97
36,160,352
91,125,946
50,54,264
47,64,752
192,53,415
30,40,326
180,115,129
39,146,550
66,75,714
25,62,895
128,195,389
109,192,569
63,182,854
113,80,739
168,163,44
152,154,581
156,85,167
87,78,180
153,52,516
50,115,509
122,187,100
153,89,103
111,63,154
138,71,976
21,169,18
43,122,368
137,176,526
198,185,253
83,26,751
106,81,907
21,37,898
160,63,832
156,199,792
47,60,385
114,35,76
39,70,209
27,106,616
23,26,814
136,105,143
12,170,411
131,127,975
111,185,241
125,71,637
6,107,529
71,13,608
75,148,333
123,56,179
116,51,319
13,186,655
197,144,325
24,75,397
87,21,924
109,189,785
150,53,207
69,14,994
183,3,553
83,86,437
63,73,280
2,22,963
129,107,507
129,144,983
130,139,641
125,15,387
47,152,147
93,108,978
145,97,958
118,117,269
178,93,414
99,63,276
5,22,78
142,140,6
171,111,747
107,181,84
40,45,124
143,127,181
152,81,185
121,44,125
92,62,469
33,23,127
127,69,526
78,137,257
38,176,103
10,8,272
61,76,613
103,3,650
97,190,344
90,163,866
55,108,606
9,36,160
94,69,668
170,121,256
99,185,481
141,81,713
136,75,31
22,151,941
14,59,871
46,24,399
198,1,490
112,35,224
12,62,552
176,160,707
52,97,161
88,181,131
142,132,24
5,123,153
141,169,714
194,19,276
85,43,272
192,82,685
97,38,412
44,150,268
166,72,821
183,90,376
156,42,524
166,5,367
101,39,251
109,81,146
193,182,416
94,120,244
127,149,927
176,52,675
74,123,728
100,112,951
5,13,504
30,147,651
125,73,466
18,200,457
5,10,8
9,135,333
80,180,922
181,110,755
181,12,797
193,176,748
193,102,193
13,177,38
104,148,974
139,131,882
33,143,975
151,169,2
98,174,475
91,5,735
178,46,563
102,28,239
126,88,347
116,77,92
3,40,617
187,95,419
170,74,777
170,19,994
10,180,807
120,173,483
151,188,54
11,165,739
77,71,562
179,141,737
145,117,294
181,116,32
47,193,905
54,120,682
18,64,733
14,130,251
59,49,478
117,23,690
151,195,926
39,129,649
127,94,742
179,53,890
116,75,51
11,92,320
47,147,421
78,167,304
83,104,267
170,14,970
144,165,412
70,141,111
105,25,34
120,29,6
31,91,232
186,20,383
41,67,667
128,9,397
149,179,983
131,85,217
32,184,500
31,193,623
15,110,961
144,55,33
20,46,416
74,15,965
38,70,240
185,138,151
114,53,202
134,8,917
86,185,197
183,86,191
30,77,905
169,186,975
82,193,424
27,84,636
114,105,393
105,116,100
163,200,807
172,37,835
165,196,998
170,186,19
183,172,889
151,186,777
196,18,946
30,103,458
21,80,82
128,162,909
95,121,742
148,76,994
151,137,701
134,92,991
45,132,642
10,2,93
194,46,131
35,187,85
168,9,931
138,119,786
155,47,882
84,28,90
139,186,482
54,200,790
114,170,536
130,55,864
27,3,615
38,147,514
68,72,336
72,104,411
150,97,335
85,99,339
157,170,836
14,53,229
152,137,225
41,26,399
62,162,902
69,31,868
149,144,982
194,139,769
150,16,222
148,199,820
152,180,454
77,86,356
23,71,528
118,151,18
153,94,474
133,44,166
180,60,646
73,85,862
28,121,384
20,190,412
121,106,527
87,44,668
172,186,189
18,186,14
63,173,799
61,161,90
167,155,395
98,17,999
74,1,990
115,87,455
161,39,935
185,8,619
128,93,831
194,175,473
101,3,307
176,7,204
75,170,406
171,81,462
67,152,511
189,125,629
132,182,612
64,50,382
13,6,76
29,120,785
75,94,622
87,52,575
61,73,225
81,117,606
110,80,597
184,67,355
36,4,332
144,61,60
184,140,71
95,21,126
142,193,252
167,157,874
75,82,321
118,166,517
168,144,117
129,33,499
17,85,822
62,52,11
27,28,43
68,59,768
103,129,508
144,105,675
126,61,714
108,59,543
31,159,421
119,169,601
11,26,429
43,136,64
156,80,304
7,91,153
120,85,131
17,88,267
189,166,462
75,196,706
157,120,268
6,159,944
2,23,712
140,165,910
66,25,141
119,126,347
175,169,883
162,150,26
199,153,201
170,38,139
1,79,211
119,88,97
3,88,851
95,54,129
74,171,415
156,197,366
58,146,39
185,88,148
198,175,698
127,176,406
17,45,693
112,60,918
117,33,540
54,193,449
10,197,350
160,79,224
193,111,868
19,184,642
117,13,289
131,74,315
19,68,905
173,57,128
195,145,258
165,2,432
24,108,951
182,51,922
136,155,833
90,122,248
126,191,315
5,37,360
64,56,406
64,62,147
73,174,47
11,59,195
176,70,333
154,156,401
96,85,568
82,3,179
174,85,187
157,182,679
66,141,410
192,110,244
197,156,843
139,97,74
147,119,846
92,53,315
89,189,779
31,164,141
115,190,243
45,72,834
30,161,522
167,100,205
147,67,820
78,62,73
34,149,618
136,81,129
57,152,37
118,200,320
149,123,125
8,54,178
37,90,632
109,16,709
144,174,803
33,43,606
97,154,321
90,84,202
31,193,432
96,60,111
37,99,568
126,93,525
31,152,191
17,170,752
61,149,658
42,32,669
32,131,719
134,133,337
116,131,263
28,129,101
112,196,340
148,92,981
26,66,147
13,112,214
28,93,599
25,134,644
189,6,289
25,199,745
147,74,596
175,72,458
138,81,561
39,20,479
37,54,664
110,29,217
37,115,944
30,168,288
115,133,817
168,175,769
88,47,963
127,187,471
84,133,492
137,4,617
151,132,66
142,116,117
160,158,705
103,143,267
61,151,927
149,78,799
149,88,757
192,31,180
152,122,143
169,162,64
65,58,379
6,69,230
136,186,356
51,78,374
99,62,32
122,77,826
148,37,391
100,42,392
24,56,659
200,40,471
166,172,312
41,46,127
117,148,907
143,111,465
9,11,168
139,95,509
24,25,235
3,54,984
11,49,36
35,118,18
109,155,704
198,77,727
9,198,568
29,196,530
57,23,573
178,55,374
82,97,480
189,110,89
36,34,234
45,128,149
8,151,928
125,10,597
189,124,144
163,37,150
68,165,413
200,159,223
110,188,268
187,166,858
91,34,692
55,3,578
92,161,72
164,10,277
13,20,473
73,168,643
54,141,593
25,36,922
65,113,93
184,136,558
147,137,777
101,157,107
64,98,657
86,24,209
184,51,50
14,169,262
121,146,530
33,88,581
98,154,363
16,129,693
78,31,611
51,38,723
106,189,201
198,110,893
8,30,810
198,163,457
11,146,439
124,66,355
71,46,419
76,199,336
169,12,178
90,33,240
8,52,563
69,51,26
120,105,715
10,100,873
118,171,809
33,82,369
55,158,260
8,155,293
99,39,811
163,157,316
21,11,763
169,107,62
73,44,945
124,148,637
165,122,847
14,63,877
24,130,783
115,182,99
169,157,340
4,40,859
183,200,975
130,140,390
158,137,567
22,21,436
42,111,975
172,121,812
44,145,716
74,136,462
165,68,82
11,145,535
49,31,250
117,138,45
42,132,75
29,187,805
85,103,500
142,103,848
160,104,636
25,135,781
50,64,400
50,191,174
148,79,205
11,56,605
122,168,155
43,198,711
158,155,714
93,13,398
166,187,407
59,73,653
116,37,586
119,165,324
28,196,169
134,116,739
96,142,517
70,98,648
66,156,231
176,156,875
116,9,487
22,84,56
103,166,639
169,47,84
137,39,663
132,60,275
91,187,718
173,66,752
54,140,239
169,31,93
22,111,936
161,173,140
28,12,832
173,30,485
72,30,7
25,78,592
85,41,851
185,86,33
148,160,810
81,69,470
90,4,795
194,199,5
86,14,285
19,128,937
9,175,682
190,84,715
109,29,487
75,83,272
173,51,525
199,69,508
18,112,404
42,178,907
67,104,42
98,196,24
178,131,573
151,39,51
76,120,20
103,156,256
172,116,338
132,191,746
87,58,235
84,64,944
56,95,369
63,35,251
114,134,296
125,103,838
187,55,313
68,163,509
103,70,780
50,42,338
116,134,29
41,164,235
197,121,784
7,60,752
4,63,510
90,184,675
121,198,271
144,2,601
130,179,578
69,39,806
69,23,924
157,130,551
85,163,842
37,145,634
59,138,15
140,10,175
120,196,635
11,74,916
130,159,193
156,74,121
126,61,922
44,187,29
157,104,634
13,11,244
184,164,594
178,98,363
95,113,455
139,199,775
74,3,313
78,175,956
132,7,842
177,25,806
118,145,626
198,139,337
92,64,842
1,118,168
8,68,840
84,66,24
102,6,694
71,77,531
84,171,977
196,29,425
124,178,510
30,24,351
52,131,405
78,70,723
180,13,267
106,146,976
21,71,500
75,114,184
170,131,98
88,159,545
76,186,230
160,10,64
36,118,56
171,87,36
131,106,876
136,126,9
41,178,371
127,66,276
21,11,851
189,74,138
132,1,967
22,25,796
102,137,798
185,189,31
3,95,122
54,8,782
59,176,435
123,136,723
89,4,521
83,186,458
14,40,420
4,53,439
13,173,293
40,127,381
156,78,55
142,139,775
116,95,904
150,80,337
161,158,260
28,169,338
93,42,668
137,103,798
171,55,441
194,41,101
19,35,699
83,61,837
172,170,933
142,66,279
38,151,618
140,97,189
103,140,507
152,190,660
